Country Code,Duration of compulsory education (years),Official entrance age to lower secondary education (years),Official entrance age to primary education (years),Theoretical duration of primary education (years),Theoretical duration of secondary education (years),Theoretical duration of upper secondary education (years),"Adjusted net enrolment rate, primary, both sexes (%)","Gross enrolment ratio, lower secondary, both sexes (%)","Gross enrolment ratio, lower secondary, female (%)","Gross enrolment ratio, lower secondary, male (%)","Gross enrolment ratio, pre-primary, both sexes (%)","Gross enrolment ratio, pre-primary, female (%)","Gross enrolment ratio, pre-primary, male (%)","Gross enrolment ratio, primary, both sexes (%)","Gross enrolment ratio, primary, female (%)","Gross enrolment ratio, primary, gender parity index (GPI)","Gross enrolment ratio, primary, male (%)","Gross enrolment ratio, secondary, both sexes (%)","Gross enrolment ratio, secondary, female (%)","Gross enrolment ratio, secondary, gender parity index (GPI)","Gross enrolment ratio, secondary, male (%)","Gross enrolment ratio, upper secondary, both sexes (%)","Gross intake ratio to Grade 1 of primary education, both sexes (%)","Gross intake ratio to Grade 1 of primary education, female (%)","Gross intake ratio to Grade 1 of primary education, male (%)",Internet users (per 100 people),"Labor force, female (% of total labor force)","Mortality rate, under-5 (per 1,000 live births)","Net enrolment rate, primary, both sexes (%)",Percentage of enrolment in pre-primary education in private institutions (%),Percentage of enrolment in primary education in private institutions (%),Percentage of enrolment in secondary education in private institutions (%),"Percentage of female students enrolled in primary education who are over-age, female (%)","Percentage of male students enrolled in primary education who are over-age, male (%)","Percentage of repeaters in primary education, all grades, both sexes (%)","Percentage of repeaters in primary education, all grades, female (%)","Percentage of repeaters in primary education, all grades, male (%)","Percentage of students enrolled in primary education who are over-age, both sexes (%)",Percentage of students in pre-primary education who are female (%),Percentage of students in primary education who are female (%),Percentage of students in secondary education who are female (%),Percentage of students in secondary general education who are female (%),Population ages 0-14 (% of total),Population ages 15-64 (% of total),Population growth (annual %),"Population, female (% of total)","Population, male (% of total)","Prevalence of HIV, total (% of population ages 15-49)","Primary completion rate, both sexes (%)","Primary completion rate, female (%)","Primary completion rate, male (%)","Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)",Short Name,Table Name,Long Name,2-alpha code,Currency Unit,Special Notes,Region,Income Group,WB-2 code,National accounts base year,National accounts reference year,SNA price valuation,Lending category,Other groups,System of National Accounts,Alternative conversion factor,PPP survey year,Balance of Payments Manual in use,External debt Reporting status,System of trade,Government Accounting concept,IMF data dissemination standard,Latest population census,Latest household survey,Source of most recent Income and expenditure data,Vital registration complete,Latest agricultural census,Latest industrial data,Latest trade data,Latest water withdrawal data,Unnamed: 31
HKG,9,12,6,6,6,3,102.07113701714756,104.506690979004,102.749473571777,106.154937744141,64.5327228555672,64.4270498873547,64.65506087562383,103.78612700735779,103.13298806164049,0.9871830705059657,104.41829325007856,100.841903686523,98.7965087890625,0.96136999130249,102.766059875488,97.8699493408203,105.76727829333203,104.6593315383541,106.82833122507006,84.94835296,48.7666001465857,-10.172464450329926,100.46371951935538,99.0332336425781,19.0018405914307,18.6748600006104,1.39337003231049,1.82246994972229,0.500400006771088,0.483480006456375,0.515999972820281,1.6166900396347,47.8258895874023,47.9561309814453,47.4897994995117,48.1605796813965,11.178835560562,73.6033959999178,0.879887992461468,53.7788778331302,46.2211221668698,-0.6951419790135489,92.24051674805578,92.09264337144941,92.36020895945299,3.0,3.5,3.29999995231628,"Hong Kong SAR, China","Hong Kong SAR, China",Hong Kong Special Administrative Region of the People's Republic of China,HK,Hong Kong dollar,"On 1 July 1997 China resumed its exercise of sovereignty over Hong Kong. Unless otherwise noted, data for China do not include data for Hong Kong SAR, China; Macao SAR, China; or Taiwan, China. Agriculture value added includes mining and quarrying.",East Asia & Pacific,High income: nonOECD,HK,Original chained constant price data are rescaled.,2012.0,Value added at basic prices (VAB),,,Country uses the 2008 System of National Accounts methodology.,,2005,"IMF Balance of Payments Manual, 6th edition.",,General trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),"2011. The population censuses for 1986 and 1996 were based on a one-in-seven sample of the population, while that for 2006 was based on a one-in-ten sample of the population.",,,Yes,,2010.0,2012.0,,
HND,12,12,6,6,5,2,93.5872421264648,74.0997009277344,77.9517364501953,70.3715591430664,45.9574203491211,46.8639602661133,45.0852584838867,110.713768005371,110.131019592285,0.989709973335266,111.275741577148,70.7755889892578,76.9845504760742,1.18880999088287,64.7576522827148,65.8405303955078,121.217231750488,121.034812927246,121.39289855957,27.61981381,37.5676591771652,19.4,93.036521911621,12.6863603591919,9.27816963195801,26.707820892334,12.5165901184082,14.9842395782471,0.783840000629425,0.661130011081696,0.901009976863861,13.7791900634766,50.0008697509766,48.8339805603027,53.5367012023926,53.2628707885742,32.9910882129321,62.5944429918259,1.70642988244152,50.1475143521973,49.8524856478027,0.4,92.4693298339844,93.3405303955078,91.6279525756835,12.0,4.69999980926514,7.40000009536743,Honduras,Honduras,Republic of Honduras,HN,Honduran lempira,,Latin America & Caribbean,Lower middle income,HN,2000,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1993 System of National Accounts methodology.,1988–89,,"IMF Balance of Payments Manual, 6th edition.",Actual,Special trade system,Consolidated central government,General Data Dissemination System (GDDS),2013,"Demographic and Health Survey (DHS), 2011/12","Integrated household survey (IHS), 2010",,2013,,2012.0,2006,
HPC,10,12,6,6,6,3,88.17245476948113,90.93141209518502,90.59544591198983,91.3158754348526,64.55711703099111,64.59781364020613,64.4821333781362,103.83143347433518,102.7590483718186,0.9833034323623737,104.84044322307138,87.2049956931555,89.40306544458343,0.974488644744971,85.11052346559131,82.34430351407171,105.5583310198733,104.55363169143992,106.51329989233906,13.1420450736826,45.3284697924151,76.1752251441901,85.81482461128662,35.14164932960316,15.75058717250971,23.258401767547973,7.652683057062043,8.656727953432267,3.93905807484985,3.6147206451582896,4.247062551391275,8.159927051025244,49.73509853544393,48.56398479814267,48.0205508312638,47.10363548111762,43.5179746719456,53.3919712131354,2.80061869717436,50.1452675530896,49.8547324469104,2.60760995154698,92.43518692901809,92.97590073536983,91.99044525255354,7.17125169278963,5.175080125705,6.07461904321905,Heavily indebted poor countries (HIPC),Heavily indebted poor countries (HIPC),Heavily indebted poor countries (HIPC),XE,,Heavily indebted poor countries aggregate.,,,XE,,,,,,,,,,,,,,,,,,,,,,
HRV,8,11,7,4,8,4,98.3650894165039,104.220138549805,106.446273803711,102.112442016602,62.7255706787109,61.4884414672852,63.8949890136719,97.9641494750977,98.0895767211914,1.00249004364014,97.8455123901367,98.2164764404297,100.633720397949,1.04909002780914,95.9251480102539,92.9478302001953,96.5855102539063,97.3793563842773,95.834861755371,69.8031,46.5342262910639,4.8,88.8280715942383,15.1982402801514,0.450859993696213,2.25260996818542,0.844099998474121,1.13996005058289,0.167530000209808,0.131610006093979,0.201590001583099,0.995970010757446,47.6350288391113,48.6705093383789,49.8605003356934,51.8044815063477,14.8279657111777,66.2888667087188,-0.824099163913538,51.8171564116644,48.1828435883356,0.1,100.164016723633,100.189117431641,100.140258789063,17.0,15.6999998092651,16.2999992370605,Croatia,Croatia,Republic of Croatia,HR,Croatian kuna,"April 2013 database update: Based on official government statistics, the base year for constant price series changed to 2005.",Europe & Central Asia,High income: nonOECD,HR,Original chained constant price data are rescaled.,2005.0,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology.,,Rolling,"IMF Balance of Payments Manual, 6th edition.",,General trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,"World Health Survey (WHS), 2003","Expenditure survey/budget survey (ES/BS), 2008",Yes,2010,,2012.0,2010,
HTI,6,12,6,6,7,4,87.8369427905996,90.93421968154742,90.60522567355882,91.30626775474428,64.55208110091094,64.59042157964619,64.46504624926776,103.83540423058594,102.78729891731574,0.9802652244151622,104.8182072959804,87.15965036815226,89.30107187846335,0.993169193673276,85.12848886392322,83.05125254775406,105.62762607490164,104.62767130670268,106.57261506984295,12.1977,47.9363140519622,68.9,87.13068985031616,33.205445826732806,15.510966396572421,19.441831942587953,7.648796466621813,8.756403395035367,3.9436372268975033,3.6110527739650298,4.256919360835429,8.217312153585816,49.45131712438118,48.167346114783996,48.137660057758374,47.812506479097465,33.7413632505687,61.6277603124471,1.3023871377046,50.5425087743327,49.4574912256673,2.1,92.90053062426193,93.73735875924409,92.16587078840924,16.1000003814697,12.1999998092651,14.1000003814697,Haiti,Haiti,Republic of Haiti,HT,Haitian gourde,"Fiscal year end: September 30; reporting period for national accounts data: FY. In 2010, the government revised national accounts data following changes in the methodology. Current price series since 1991 and constant price series since 1996 were revised.",Latin America & Caribbean,Low income,HT,1986/87,,Value added at basic prices (VAB),IDA,HIPC,Country uses the 1968 System of National Accounts methodology.,1991,,"IMF Balance of Payments Manual, 6th edition.",Actual,General trade system,,General Data Dissemination System (GDDS),2003,"HIV/Maternal and Child Health (HIV/MCH) Service Provision Assessments (SPA), 2013","Integrated household survey (IHS), 2001",,2008/ 2009,,1997.0,2000,
HUN,8,11,7,4,8,4,95.7095336914063,100.486923217773,99.6501998901367,101.280792236328,79.3626708984375,78.2302322387695,80.437156677246,101.616149902344,101.299743652344,0.993950009346008,101.916557312012,105.203773498535,105.3037109375,1.00185000896454,105.108840942383,109.699333190918,99.3947982788085,100.060661315918,98.7624588012695,72.8347,45.7910705906768,5.4,90.6059722900391,9.57248020172119,15.375340461731,22.3849697113037,2.17297005653381,3.4509699344635,1.68157005310059,1.37916004657745,1.96712005138397,2.83049988746643,47.992359161377,48.5504989624023,48.7609901428223,50.0459213256836,14.4410653188776,68.0632466009296,-0.237855001984657,52.4696732170705,47.5303267829295,0.33232799335561225,96.8578567504883,96.5733108520508,97.1278991699219,7.0,6.59999990463257,6.80000019073486,Hungary,Hungary,Hungary,HU,Hungarian forint,"April 2012 database update: Based on data from the Organisation for Economic Co-operation and Development, national accounts data were revised for 1991 onward.",Europe & Central Asia,Upper middle income,HU,Original chained constant price data are rescaled.,2005.0,Value added at basic prices (VAB),,,Country uses the 1993 System of National Accounts methodology.,,Rolling,"IMF Balance of Payments Manual, 6th edition.",Actual,Special trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,"World Health Survey (WHS), 2003","Expenditure survey/budget survey (ES/BS), 2007",Yes,2010,2009.0,2012.0,2007,
IDN,9,13,7,6,6,3,90.5746612548828,95.3445587158203,97.4163513183594,93.385856628418,64.51523175990451,64.32050521215362,64.65225498279081,105.852752685547,104.372901916504,0.973209977149963,107.246536254883,85.8420791625977,86.0083236694335,1.00378000736237,85.6843032836914,76.0364074707031,109.626876831055,111.773712158203,107.602310180664,21.97606771,37.0918529749572,27.3,89.7372970581055,38.491275620377344,20.2072601318359,41.1864318847656,2.61690998077393,3.37053990364075,1.64322996139526,1.14938998222351,2.09589004516602,3.01011991500854,47.91477756622133,47.8246994018555,48.7879295349121,50.0868988037109,27.8587086866615,67.0462233937479,1.18101391516764,49.6289509776791,50.3710490223209,0.4,101.997009277344,99.0667877197266,104.75789642334,6.69999980926514,5.5,6.0,Indonesia,Indonesia,Republic of Indonesia,ID,Indonesian rupiah,Fiscal year end: March 31; reporting period for national accounts data: CY. Data for Indonesia include Timor-Leste through 1999 unless otherwise noted.,East Asia & Pacific,Lower middle income,ID,2000,,Value added at producer prices (VAP),IBRD,,Country uses the 1993 System of National Accounts methodology.,,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,Special trade system,Budgetary central government,Special Data Dissemination Standard (SDDS),2010,"Demographic and Health Survey (DHS), 2012","Integrated household survey (IHS), 2013",,2013,2009.0,2012.0,2000,
IMN,10,12,6,6,6,3,92.9765398557552,91.02452850678961,90.66129063916021,91.3821617907448,64.59830803114906,64.57550166910455,64.63182419935514,103.7995507286825,102.9429169840485,0.9824488934505528,104.63977243105225,84.91467346759225,84.67739593492712,0.9980157185466264,85.20158550921684,78.30586629044029,105.62754173295707,104.59885647029826,106.62878439260183,57.456680951121186,41.53145894603104,20.05344593927731,91.36982577470388,40.375996068891816,15.484867636798654,18.23123222965527,7.658738563393803,8.690447219652825,3.9506071966223333,3.580009293135287,4.29308486712538,8.204623171539492,48.64363550423682,48.31181375806878,48.60982568080693,49.71592619540354,23.31308836999685,66.23930247138343,0.69620267088381,49.93739699081838,50.06260300902011,1.0522348946639184,91.77662196266418,91.82862036490758,91.7197723386907,10.039228734757316,8.236272150562883,8.806034469762768,Isle of Man,Isle of Man,Isle of Man,IM,Pound sterling,,Europe & Central Asia,High income: nonOECD,IM,2003,,,,,Country uses the 1968 System of National Accounts methodology.,,,,,,,,2011,,,Yes,,,,,
IND,8,11,6,5,7,4,92.97253523951896,87.5255889892578,90.2069931030273,85.1252593994141,12.206600189209,11.7922401428223,12.5787897109985,108.600616455078,115.065116882324,1.11916995048523,102.812553405762,73.9692001342773,74.4505462646484,1.01242005825043,73.5373229980469,63.5924186706542,101.70198059082,103.47135925293,100.115600585938,26.0,24.5210931155226,45.2,91.58278164123655,74.4407730102539,34.7806282043457,50.1724510192871,7.421953336816718,7.7949923099469824,4.085063473693065,3.833863493258871,4.297358632713328,7.741470934835391,45.7127914428711,50.0515785217285,47.5998497009277,48.027271270752,28.6577091343475,65.7060455215147,1.16752707459156,48.1637654142764,51.8362345857236,0.3,94.25943226096665,98.92746211294431,90.15469821930715,4.19999980926514,3.29999995231628,3.5,India,India,Republic of India,IN,Indian rupee,Fiscal year end: March 31; reporting period for national accounts data: FY. April 2013 database update: The India Central Statistical Office revised historical data series both current and constant going back to 1960 with 2004–05 as the base.,South Asia,Lower middle income,IN,2004/05,,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology.,,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,General trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,"Demographic and Health Survey (DHS), 2005/06","Integrated household survey (IHS), 2012",,2011,2009.0,2012.0,2010,
IRL,10,13,5,8,5,2,99.2007522583008,110.690231323242,111.142379760742,110.260528564453,96.7951889038085,98.7472534179688,94.9750137329102,101.428001403809,101.985359191895,1.01072001457214,100.903411865234,127.481918334961,129.416793823242,1.03004002571106,125.642280578613,154.41178894043,97.4843521118164,99.2338104248047,95.8506164550781,80.1224,44.447972118874,3.7,95.0319900512695,98.2249908447266,0.481409996747971,0.7466099858284,0.424659997224808,0.722699999809265,0.424629986286163,0.384579986333847,0.463239997625351,0.577400028705597,49.2250099182129,48.751781463623,49.4781112670898,49.4781112670898,21.735207304855,65.0349236730142,1.28277238155032,50.4027567026119,49.5972432973881,0.2,92.53858329692068,93.23794558422304,91.90890305354228,7.69999980926514,10.8000001907349,9.39999961853027,Ireland,Ireland,Ireland,IE,Euro,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 0.787564 Irish pound. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Europe & Central Asia,High income: OECD,IE,2005,,Value added at basic prices (VAB),,Euro area,Country uses the 1993 System of National Accounts methodology.,,Rolling,"IMF Balance of Payments Manual, 6th edition.",,General trade system,Consolidated central government,Special Data Dissemination Standard (SDDS),2011,,"Integrated household survey (IHS), 2000",Yes,2010,2009.0,2012.0,1979,
IRN,8,12,6,6,6,4,99.2453231811523,98.6846771240234,97.8411483764648,99.4661483764648,50.7818794250488,50.1769981384277,51.3723106384277,108.916007995605,111.674118041992,1.050950050354,106.259857177734,89.167236328125,88.898811340332,0.994260013103485,89.4120864868164,84.5078506469727,100.000160217285,98.3994979858398,101.562217712402,45.33497588,17.6698911216323,15.7,99.1679077148438,93.2112197875977,10.4508199691772,13.5556602478027,10.6821098327637,4.66449022293091,1.34994995594025,1.10471999645233,1.5807900428772,7.69140005111694,48.8071098327637,50.3008193969727,47.5586395263672,49.784351348877,23.6321054834253,71.3332643737431,1.20352026096251,49.670479613458,50.329520386542,0.1,101.773010253906,101.531433105469,102.000862121582,19.2999992370605,9.19999980926514,11.1000003814697,Iran,"Iran, Islamic Rep.",Islamic Republic of Iran,IR,Iranian rial,Fiscal year end: March 20; reporting period for national accounts data: FY.,Middle East & North Africa,Upper middle income,IR,1997/98,,Value added at basic prices (VAB),IBRD,,Country uses the 1993 System of National Accounts methodology.,1980–2002,2005,"IMF Balance of Payments Manual, 6th edition.",Actual,Special trade system,Consolidated central government,General Data Dissemination System (GDDS),2011,"Demographic and Health Survey (DHS), 2000","Expenditure survey/budget survey (ES/BS), 2005",Yes,2013,2009.0,2011.0,2004,
IRQ,6,12,6,6,6,3,88.73019322720562,90.91182094530791,90.40672328193381,91.32955482784338,64.45700946980294,64.23867265100034,64.66421212915806,103.81280833203782,102.83198251581787,0.9965649814637374,104.7280810507869,85.48152001906162,85.55497027825487,1.0243741082314108,85.02501646696606,78.43201777652573,105.59288537667024,104.49312354930687,106.61629021488184,17.22,19.7522424525066,32.2,88.59133172967908,42.169595605597266,15.998985023573425,23.01767616464529,7.8085106742302015,8.512584618424182,3.9303757253788714,3.5465577365908185,4.297091183594064,8.157626103404082,49.042171479424894,49.072161138395586,50.16581432148226,50.577264613288385,40.6610995693308,56.2650943916306,3.12045010252178,49.3971256228256,50.6028743771744,1.0244684278271379,92.29203383649596,92.35916838908638,92.17857554633733,24.7999992370605,12.8999996185303,15.0,Iraq,Iraq,Republic of Iraq,IQ,Iraqi dinar,National accounts have been revised from 2000 onward based on official government data; the new base year is 1988. The new series raises GDP significantly from previous estimates.,Middle East & North Africa,Upper middle income,IQ,1988,,Value added at producer prices (VAP),IBRD,,Country uses the 1968 System of National Accounts methodology.,"1997, 2004",2005,"IMF Balance of Payments Manual, 6th edition.",,,,General Data Dissemination System (GDDS),1997,"Multiple Indicator Cluster Survey (MICS), 2011","Integrated household survey (IHS), 2007",,2011/2012,,,2000,
